N,P,K,temperature,humidity,ph,rainfall,Soil_OC,Fertilizer_kg_ha,Pest_Index,Irrigation_mm,Yield_t_ha,label
-10.819659450566611,4.563421190394097,40.50899660946948,23.312828282118225,90.61888064253309,6.064312030165524,105.09211982316351,0.0953309055968121,81.75128742864554,0.783215841475012,371.3122618099101,8.86,pomegranate
19.634348780487446,7.577529840817486,41.50852403013511,24.673453974145268,88.79502108147558,5.586231388148737,114.613457975589,0.499344528403399,100.73969611318094,0.7604836600946504,382.50349060353136,9.57,pomegranate
7.153360518322352,7.610426455273228,41.36019372669307,22.58488433232959,93.27181791675616,7.010720838972162,101.51710388785554,0.1887448344610711,110.05349169794692,0.5709974891233814,456.939338683109,9.24,pomegranate
34.06478251247803,8.353130888454745,47.52914095262893,23.17074569294032,90.875857929019,6.133538899188142,103.7117308843434,0.422547823054591,153.72066310169345,0.6239324243276344,415.7425551325127,9.52,pomegranate
39.167361153210905,22.54879428949164,49.57950174464295,16.69928596123793,89.79292059922334,6.889918314125495,99.80802213992376,0.65911383596067,159.24203793231027,0.5689770576760512,390.693566983396,10.12,pomegranate
12.4161832410922,0.1922676464427102,40.86617693457621,19.958177579465364,86.80492038561766,6.991557128563587,102.72753511171553,0.5069119497463976,120.66018354334824,0.7354463289021914,442.9049895912542,9.56,pomegranate
10.443403800188234,28.77477581954036,34.23656631621812,24.06953215224626,89.67295071015594,6.723902703371164,101.66858842249668,0.3686921636506632,128.97732829717313,0.7488084137875173,453.0646355648344,8.97,pomegranate
31.704353107743916,12.938821808592133,42.15283552960688,25.085276138246225,93.39709048468558,5.60222822562696,94.09376961288362,0.5758119990281741,122.6264031292007,0.5934248810097325,449.53437127229785,9.2,pomegranate
13.019664456362875,6.847042515153513,35.041591626793696,20.94311064099373,87.19944997459685,5.5678659602896525,119.28254568570208,0.4284982657754985,106.45232896360233,0.7557876031501167,491.9038830356152,9.79,pomegranate
18.570157910108264,28.064712589308897,43.14077658737662,21.053872632658383,94.10972270647984,5.722646888177345,94.93079479800043,0.5152154406486186,127.11478442809111,0.6306166140478906,461.1831925463106,9.63,pomegranate
28.4405700337557,16.331740461801296,31.21857354123312,17.89824131486492,94.55444127823884,5.495487325452072,106.75737498906813,0.519823573708021,163.0015059595039,0.6776719773411947,410.9559467628701,9.91,pomegranate
25.010919262006432,6.36309259610871,42.470836259460086,19.948901117663937,85.11349134940617,6.352688771294911,116.3305043610036,0.6039027645378077,102.88948093614822,0.6917369726851259,404.73434778709424,9.61,pomegranate
15.937173869200764,11.181904868257826,45.90057718003587,23.57257701829855,87.74977651626507,6.464870719860043,106.26240967594676,0.5440297643294216,131.56716031236195,0.5774592482610483,459.9616255245302,9.57,pomegranate
45.700195725432415,12.692270155042312,37.17072197173092,18.63873319263215,88.33783184069748,5.773155135630499,92.61460448504,0.6233343788631152,165.20814018540077,0.5963670485172348,473.7684505384546,9.96,pomegranate
-1.0485109342838532,23.32228374298765,34.17200646778829,23.13904986360019,90.2825884550952,7.154909549263361,98.33061997741902,0.4103350511352104,143.31808526853254,0.6105444375442276,474.7604927973104,9.08,pomegranate
12.130622339765132,13.161728430998954,36.23167748614574,24.51501934538621,91.79647924326484,5.932934686817886,108.47023072922622,0.4018176409280083,99.86425486217053,0.6857421642926262,431.2061686050202,9.4,pomegranate
26.219006893172924,21.53536515498316,41.37165113601904,20.813389528844333,93.13698761247709,7.038011367463709,126.79034766586642,0.404285256734885,148.58865389342628,0.783744919774931,454.3384554927525,9.42,pomegranate
39.6827328619242,5.757009505018523,39.78455732188576,23.6419138487829,85.33222102120023,5.9106555332241815,100.27757634259056,0.7300479447841812,177.67253036507304,0.6109301479557091,394.60512557954337,9.51,pomegranate
40.49067170822154,29.45663822083934,38.08129449456354,20.581679411675363,91.81592511347756,6.21635048829763,105.25226130089315,0.6389548919083837,139.84397728581763,0.6297703304177189,436.80961402833896,9.83,pomegranate
38.51589550539512,22.37030413509504,33.23883981161152,17.210823076411028,86.74356452988027,5.841366226652238,110.7724374320152,0.5015231050461124,111.8077092188227,0.6642042212352821,507.6388750802061,10.38,pomegranate
31.3977066868096,20.59900381177044,48.27347783649008,20.39854241320747,87.06096879054738,6.897053117641738,101.87860481005028,0.5566116253848412,125.85874650959764,0.6849924324028243,436.7055357321627,9.88,pomegranate
1.9400850702191088,15.720771866140606,43.01415768754786,18.264626644450047,86.86498136266192,6.41226894254918,100.09690390400556,0.496194294956413,131.08499686578364,0.6966355950967741,390.0650097865007,9.35,pomegranate
15.849939734027878,18.41056846273996,50.4728624628368,23.458066037811857,92.81351314113247,7.212445662248879,87.55454833469997,0.5783653873580271,103.80735139589424,0.6891244915504134,397.266453949327,9.2,pomegranate
29.065867096672832,21.000595055514545,35.35916238961036,23.31428534229331,93.66662549197832,6.520077048347412,117.41380465388718,0.7248948899385935,148.66496708683607,0.6103492405708867,482.93288679340776,9.55,pomegranate
13.469737572018255,33.545042261573265,42.85650525415896,22.275419926897904,85.05452807767963,6.029187823724121,95.88020166607744,0.3499705676036943,123.38658069459916,0.6705280594984144,445.158475960133,9.66,pomegranate
89.16016100775144,96.18400795434547,46.56716683302565,28.090234851751585,76.68960559169975,6.148142418973224,91.21851656288383,1.3624577972391008,297.151160055455,0.5634242088931942,467.0002687754799,34.01,banana
107.3651162448684,87.54086052562779,51.75401711455335,27.201270467460148,83.79304337420278,5.968884076378641,94.25664826521734,1.3058526797548564,303.8851501496292,0.6332890567493032,452.329050473029,28.76,banana
104.52464673547992,94.78959891403288,55.10248813134477,28.19038605853785,81.60022704345876,6.356444914553252,96.34099842094165,1.3593926183840943,313.59021421514166,0.6917166969546289,422.1513382915263,30.77,banana
83.62715043090483,74.3649463997817,53.12371213004934,30.756134640278987,84.49853131363591,5.923820605248411,94.18448990487416,1.061846446102092,286.6272844048264,0.5465463967043959,429.9521313364624,31.82,banana
70.42350398876175,79.90238145470005,43.74462647632671,25.364684414660157,82.83016325078185,5.531882157923143,94.3855444393983,1.163278261731673,246.1305400607132,0.5516417772233785,437.4819718717095,31.55,banana
95.31414557363584,93.31485941730416,55.60181966916841,25.949375518193303,84.19432699864282,6.196652087790983,95.65707549575674,1.2533977701425356,273.7942357048881,0.7113874678905829,442.65988174065086,28.73,banana
93.51080322352422,95.10567144048002,52.21986939209036,28.169216666024425,83.12217304079118,6.244908668460669,99.76516983803172,1.298552531222952,269.6607886418776,0.5922723959761209,459.8833139352676,31.63,banana
113.86178087179115,90.9505915199493,52.43146789185631,31.00354529325999,77.24135350118448,5.835283196637367,90.25918413224048,1.5352181007043122,309.3725398898387,0.6921183753068457,423.9916525293154,29.06,banana
115.24067123200176,85.4213629686495,51.90975337810728,26.557493937341388,85.14396226685994,5.949732457313191,122.58319213360636,1.570974394053361,320.87155167634546,0.68558274150297,431.6029423236188,29.82,banana
109.27858129098205,77.78591980591985,47.34632845130757,29.846711318066312,78.03773154004834,5.887712803481043,109.14659728453344,1.3327397493630828,286.32078214725993,0.6696617156281524,494.164756960177,29.88,banana
123.31147791836725,87.40466800716806,51.74274263709546,26.84402068795551,84.76685394672157,5.79667133457106,85.9032807052411,1.6089735840003123,332.9736607737529,0.5937502588548758,486.35658561374936,32.72,banana
97.94783487244317,84.43194324175089,55.03106878694681,28.619754615857268,77.39812429608479,6.4215912897196565,101.62547418114602,1.3295468070636842,275.0361629072961,0.5176813046705495,371.376856933446,31.57,banana
102.63461801102268,74.25769462510083,58.89821097279004,27.19993792442499,76.50901695693416,5.650767377329038,114.67628260127962,1.5921638286005135,290.7038619260593,0.4869117995710392,381.80389820896335,29.26,banana
101.17277864678074,81.90944493714989,51.37584608489497,26.8767436086674,79.77630321344651,5.806185148169032,100.00092476412657,1.226406807931363,317.03706413619653,0.5773622901177395,433.43512997035214,30.34,banana
84.5229798157608,98.81149455220044,52.43708549798402,27.377154450037064,80.08225269185354,6.684540889391315,107.50254033420674,1.3321259923915938,284.9559034107276,0.644623113596668,509.5908590092934,30.23,banana
80.11866931960458,80.01112249642327,51.96801955132706,24.791259432278768,82.866190084262,5.40001237068271,97.23321187412878,1.1847285281502835,292.37345255740723,0.6466954201677134,397.07972760976736,30.97,banana
90.40664214694864,94.92781661844316,44.7337208081207,24.648133238602828,75.95068725591112,6.234170814485777,109.57381126915664,1.1404182687142128,254.90739517418487,0.5264744752865298,437.4853830615725,28.87,banana
104.1142639545643,75.11812098323765,46.17476121567439,26.50435021486613,82.06809424454714,6.523965176630685,103.3338776319702,1.4216257472091287,274.3925097788997,0.5480729873435457,497.16329191728886,27.73,banana
96.99867616909866,76.4183598790824,44.73195461702429,27.096840695038956,72.45616638283644,5.777767517529136,111.18687425847052,1.3305071854447932,252.7002984203181,0.5041950500180429,401.23000388135074,30.94,banana
112.98038406583302,86.63780398452434,44.013037908368105,28.6560476274368,82.65843314040082,6.194315824554631,117.22371449281968,1.4714294867279971,316.61398999284324,0.4818899504347235,436.99236029501526,28.71,banana
115.38602608307622,95.42463525805174,50.46492544738671,27.141847582683727,74.9449231104266,6.192757374161458,124.41757568076773,1.494040928001769,287.30343319466823,0.589858206257605,408.71731983115046,31.09,banana
108.55352811394982,84.32562179770113,58.21915895663528,26.7238063970114,79.18184505600479,6.023945263822776,109.298619670138,1.3224538986339969,300.1061798080355,0.5512870375976188,437.1965614127138,28.96,banana
98.65543012561398,67.83329330635131,51.621527709629575,25.251075377076184,82.39584255067734,5.933620883204622,92.37506830864731,1.2333867397409368,284.07188084635783,0.7230906355841057,427.81490421980095,34.49,banana
77.12144565593425,76.53715127287212,43.87089277126744,27.07503649560613,81.3623082294623,6.189215123201363,116.25019252256214,1.3233670593314313,262.4734043501712,0.6687980347549481,449.863258813723,28.51,banana
115.2345096612126,79.9640663970221,53.93158991738958,25.706453622353006,82.18694437123085,6.327517920652333,97.32516379114888,1.6633004627787316,309.34258575700204,0.6159997004493842,557.4150706615401,33.53,banana
90.9693538130022,83.81902466732876,35.732916925422764,28.026860782107534,75.52800234908241,6.281301120197791,108.483288959063,1.3234840798475458,248.05821450074424,0.7039827959145709,482.9247031377397,31.22,banana
109.1379908692431,69.09043802804857,47.48612723309245,30.63858007933189,76.74254239474641,5.843180856086104,89.87103891770664,1.4647664829496496,265.9331987397486,0.6232812529878895,521.0049888389009,28.79,banana
119.83869909177017,78.78504131303903,51.13270648948776,24.163321167425696,76.43031300450717,6.1465616706187785,81.79865766081387,1.4401566906671512,300.1852354814596,0.5971590591253709,497.4552130086014,32.18,banana
116.8250958160399,87.2132588369377,55.45272752125906,23.66947796737751,87.63093413089987,5.627319593671829,80.8915093071113,1.4679026428904656,309.2108799135049,0.6078203526982658,405.2051459714168,28.98,banana
85.44187695557827,81.4196178267718,38.20954951136277,28.58434937232777,83.41443558749536,5.780664606593408,119.489956200455,1.0642961974623724,266.22111505649235,0.5104113732376342,461.0172743503708,29.11,banana
92.22743836527884,93.00006696697108,53.804676451952695,29.27351547669244,82.40351329748896,6.048061299441961,116.25830624658884,1.1949164904670777,277.7327066911256,0.6372032238980305,468.39210470502894,31.46,banana
82.00979596349592,81.25602026101606,49.07999046753695,28.444681603420065,79.46590125173022,6.418735870023878,83.47027347447725,1.0414511636255044,244.1827674539049,0.5600002023924495,445.1232380755022,28.79,banana
98.82030805222388,74.71802861562125,47.956746805781314,25.60352523455884,78.9560758744538,6.010089655786673,109.0646552965463,1.359298187350901,256.01536180806715,0.6167627746007217,449.8455900229525,27.75,banana
100.2972030601342,70.06183978057844,56.669622187388974,27.58237231691666,77.79447234323214,5.621839597420484,82.41020557715379,1.3161984004103158,302.1774350427257,0.5640591048479022,447.9169329858605,32.58,banana
91.88878732465965,92.78367668376342,54.49421315009781,27.68874153388388,79.02324687730639,5.486264964439085,105.23060095892107,1.2007675059944696,267.39315424082565,0.6321477238816058,487.99964565663095,33.27,banana
121.9727171317586,72.62470335045406,49.35187612477981,27.457439312151624,82.59594117139042,6.487610572380567,100.45357286528748,1.5528376776998971,291.7382010037716,0.5762942199008496,452.9836105514853,32.39,banana
116.32010269758707,68.41199913977614,44.82593948465114,25.65829564512641,86.54098543361089,6.294714779220535,118.53014484601684,1.265163153104911,314.1352982145333,0.7061734631277768,401.8003116418193,30.95,banana
114.90805638714886,72.67886946991105,57.35327306738957,25.91152649918395,88.39889397306382,6.213292877887231,115.47295426135254,1.4254676979635297,267.1132688732344,0.6699857973128228,423.78782312382856,31.88,banana
95.21727859526564,77.12320429413275,52.86408969886092,25.74012792642321,85.28042593591887,5.745737999134199,140.57825669522842,1.3271380221696871,276.89848053903467,0.6483051274157352,504.0952829417951,33.11,banana
87.89313222016013,82.41488295191743,50.92849197367526,29.274725225093736,76.00960542472662,6.381967324095935,131.2224602460139,1.2692624839198487,289.7699380927462,0.7064487713620237,385.5386840098709,28.37,banana
75.22456599093633,89.04543867009026,46.44779757563722,26.22269335953751,76.41766390331372,6.238840283906173,111.64624063883134,1.3015840999770298,271.725863648692,0.6790142312474939,364.76335353253785,30.72,banana
101.7406836642866,77.28396513279738,48.65763388273457,24.438596424818627,74.36583062949178,5.940564229665485,116.01931245278054,1.2107857766914845,313.9419258934876,0.4571489541658882,416.7422826632547,36.04,banana
106.73697646430972,90.2836276803447,56.86444007160134,30.06916783562312,76.18506812820931,5.777086933781511,102.72497030603468,1.4552553896960136,280.09203841034906,0.6083843907403934,419.9741797787053,29.98,banana
100.87306061311564,74.10380832704746,49.08892725964802,26.647795114473865,79.41217587223076,6.023883512138201,106.37988365996596,1.2312794738688793,297.11018297905565,0.6021257296349707,422.1438250563986,33.09,banana
